script,style,weight,family,subfamily,variant,format,file,source,source_folders,duplicate_count,sha256
03-Mixed,06-General,01-Thin,Kufyan Arabic,UltraLight,02-Static,01-TrueType,03-Mixed\06-General\01-Thin\Kufyan Arabic\02-Static\01-TrueType\Kufyan Arabic UltraLight.ttf,Farsi\Kufyan Arabic UltraLight.ttf,Farsi,0,f4043cda663bffc0ec95964caa073ab45c4d8f1b86ee9c17e8c1bb126f9146f7
03-Mixed,06-General,09-Other,Kahroba-FD-HC,UL-HC-SE,02-Static,04-WOFF2,03-Mixed\06-General\09-Other\Kahroba-FD-HC\02-Static\04-WOFF2\Kahroba-FD-UL-HC-SE.woff2,Iranfont\Kahroba-Pro\180-Kahroba-v1.0-Pro\180-Kahroba-v1.0-Pro\Statics\woff2(web)\FD(FarsiDigits)\Kahroba-FD-UL-HC-SE.woff2,Iranfont,0,f4044a3e40fd19be26588ce2134ce941147324c99a804cd847903110728ec658
04-Latin,06-General,03-Regular,MaxLF-ExtraBold,Regular,02-Static,02-OpenType,04-Latin\06-General\03-Regular\MaxLF-ExtraBold\02-Static\02-OpenType\MaxLF-ExtraBold.otf,English\MaxLF-ExtraBold.otf,English,0,f405ec9e381603d712df0309af05bdfd5deba19cb39e98d558dbe16f19930d1d
01-Persian-Arabic,06-General,03-Regular,B Aria,Regular,02-Static,01-TrueType,01-Persian-Arabic\06-General\03-Regular\B Aria\02-Static\01-TrueType\BAria [v2].ttf,384.Font.Farsi\BAria.ttf,384.Font.Farsi,0,f407e0a5c12012a3689d43333cd4d35f6d8ccc13a2873f23fd76478ad5ce7541
03-Mixed,06-General,06-Bold-Italic,Adobe Arabic,Bold Italic,02-Static,02-OpenType,03-Mixed\06-General\06-Bold-Italic\Adobe Arabic\02-Static\02-OpenType\AdobeArabic-BoldItalic.otf,Farsi\AdobeArabic-BoldItalic.otf,Farsi,0,f408e79879e9a03a4990afea5c207df37ce2e5392066c113faf94ad327cd07de
01-Persian-Arabic,06-General,03-Regular,Mj_Beirut Md,Regular,02-Static,01-TrueType,01-Persian-Arabic\06-General\03-Regular\Mj_Beirut Md\02-Static\01-TrueType\Mj_Beirut Md.ttf,Farsi\Mj_Beirut Md.ttf,500.Font.Collection | Farsi,1,f40ddb4b4870ba871e9fe611f85404c85c7c849db657356dc72b4b2ed012d56d
03-Mixed,06-General,09-Other,Kahroba-FD-ELC,T-ELC,02-Static,04-WOFF2,03-Mixed\06-General\09-Other\Kahroba-FD-ELC\02-Static\04-WOFF2\Kahroba-FD-T-ELC.woff2,Iranfont\Kahroba-Pro\180-Kahroba-v1.0-Pro\180-Kahroba-v1.0-Pro\Statics\woff2(web)\FD(FarsiDigits)\Kahroba-FD-T-ELC.woff2,Iranfont,0,f41434132ad7f594553b6439bac1905d2f97d68c154a3492b8113ffe561b0368
04-Latin,06-General,09-Other,Calamity,Outline,02-Static,02-OpenType,04-Latin\06-General\09-Other\Calamity\02-Static\02-OpenType\Calamity Outline.otf,English\Calamity Outline.otf,English,0,f417e365ddee502a0ede84b287a6c43a1c0aa4f6e3d8200179eec7554f61c5cd
03-Mixed,06-General,05-SemiBold,Yekan Bakh NoEn,SemiBold,02-Static,04-WOFF2,03-Mixed\06-General\05-SemiBold\Yekan Bakh NoEn\02-Static\04-WOFF2\YekanBakhNoEn-SemiBold [v3].woff2,Iranfont\YekanBakh 2 Pro\YekanBakh 2 Pro\Yekan Bakh NoEn\Webfonts\fonts\woff2\YekanBakhNoEn-SemiBold.woff2,Iranfont,0,f421dc4801a7b093795818b2ab60ecc3078edddedc93e76f99e027ea2272f921
03-Mixed,06-General,03-Regular,Emkan R,Regular,02-Static,04-WOFF2,03-Mixed\06-General\03-Regular\Emkan R\02-Static\04-WOFF2\Emkan Regular R.woff2,Fonts\Emkan\Source 2\webfonts\Emkan rounded family\Emkan Regular R.woff2,Fonts,0,f426ba8db7f7ed05868cefba7f80ebd81a0d3900b1383ac6c42f41f7a67852c9
04-Latin,06-General,05-SemiBold,Turismo CF,Demi Bold,02-Static,02-OpenType,04-Latin\06-General\05-SemiBold\Turismo CF\02-Static\02-OpenType\TurismoCF-DemiBold.otf,English\TurismoCF-DemiBold.otf,English,0,f4274ab9b6cb1639cb3bbef4dfe9b36e6b83319fd58ce8420f2dfe0463e61fe2
04-Latin,06-General,09-Other,Spellbound Cruiser,Cruiser,02-Static,01-TrueType,04-Latin\06-General\09-Other\Spellbound Cruiser\02-Static\01-TrueType\Spellbound Cruiser.ttf,English\Spellbound Cruiser.ttf,English,0,f429781b9fac64173cc862dd6f51f9aeb80abb5d73ce44be891e8118929eab2b
03-Mixed,06-General,06-Bold,PeydaWeb,Semi Bold,02-Static,04-WOFF2,03-Mixed\06-General\06-Bold\PeydaWeb\02-Static\04-WOFF2\PeydaWeb-SemiBold [v2].woff2,Iranfont\peyda\Peyda\PeydaWeb\woff2\PeydaWeb-SemiBold.woff2,+Unsorted | Fonts | Iranfont,3,f42c020b492225eebef887b8325017e0cf0a2e3315d383095701bc0123136fa1
03-Mixed,06-General,03-Regular,Pinar,DS2-Regular,02-Static,01-TrueType,03-Mixed\06-General\03-Regular\Pinar\02-Static\01-TrueType\Pinar-DS2-Regular.ttf,Fonts\Pinar Pro\Statics\ttf\Pinar-DS2-Regular.ttf,Fonts | Iranfont | NEW,2,f431d4f755fcfd9dc8f4d65805ddbb791343f126c875176ce5b62f0655aa8dcf
03-Mixed,06-General,05-SemiBold,Mahoor-SemiBold-FD,Mahoor-SemiBold-FD-EHC,02-Static,04-WOFF2,03-Mixed\06-General\05-SemiBold\Mahoor-SemiBold-FD\02-Static\04-WOFF2\Mahoor-SemiBold-FD-EHC.woff2,Iranfont\Mahoor v1.0\Mahoor-v1.0\Statics\woff2(webfonts)\FD(FarsiDigits)\Mahoor-SemiBold-FD-EHC.woff2,Iranfont,0,f433169165d9b3aded18ba34218f0da6342ba10193c5b00e61b8e9576ad07cef
01-Persian-Arabic,06-General,03-Regular,B Kourosh,Regular,02-Static,01-TrueType,01-Persian-Arabic\06-General\03-Regular\B Kourosh\02-Static\01-TrueType\BKourosh [v2].ttf,384.Font.Farsi\BKourosh.ttf,384.Font.Farsi,0,f4367bf51fbec034492fb3db5ea868dd1407c050b1d280bb4fe7e47a8d150b10
04-Latin,06-General,03-Regular,Halcion,Regular,02-Static,01-TrueType,04-Latin\06-General\03-Regular\Halcion\02-Static\01-TrueType\HALCION_.ttf,English\HALCION_.ttf,English,0,f4410831662d942087999e5d94c86398f44abe86ead2689c591f99103ed4430a
03-Mixed,05-Display-Decorative,03-Regular,Quarantine_Fa_Num,Normal Display,02-Static,03-WOFF,03-Mixed\05-Display-Decorative\03-Regular\Quarantine_Fa_Num\02-Static\03-WOFF\Quarantine_Fa_Num-NormalDisplay.woff,Iranfont\Quarantine Pro __FontiranIR_\Quarantine Pro [@FontiranIR]\02 Farsi Numerals\webfont\woff\Quarantine_Fa_Num-NormalDisplay.woff,Iranfont,0,f4412d4b0830dd277ce71a980a5cc83775731e93ac2a7114715342d39703497f
03-Mixed,06-General,03-Regular,W_siah,Regular,02-Static,01-TrueType,03-Mixed\06-General\03-Regular\W_siah\02-Static\01-TrueType\W_siah.ttf,Farsi\W_siah.ttf,Farsi,0,f4470bd28d4e7d0e417a16caa28b12870fd67429289ee0905fb346d271e82d7c
03-Mixed,01-Sans-Modern,06-Bold,IRANSans,Bold,02-Static,01-TrueType,03-Mixed\01-Sans-Modern\06-Bold\IRANSans\02-Static\01-TrueType\IRAN Sans Bold.ttf,Fonts\Iran Sans\IRANSans Family Typeface v4.0 Lite\IRAN Sans Bold.ttf,+Unsorted | Fonts,1,f453c4b7914faa132e1dde31138e826fd66e96d20f4dcf5b6703a20159f62a3a
03-Mixed,06-General,03-Regular,Harir,Regular,02-Static,03-WOFF,03-Mixed\06-General\03-Regular\Harir\02-Static\03-WOFF\Harir-Regular.woff,Fonts\Harir\webfonts\woff\Harir-Regular.woff,Fonts,0,f454602130d6045f46337d79556f78cf2948a61a5ad80e2c90f2b91669012d48
03-Mixed,06-General,09-Other,Kahroba-ELC,M-ELC-EX,02-Static,01-TrueType,03-Mixed\06-General\09-Other\Kahroba-ELC\02-Static\01-TrueType\Kahroba-M-ELC-EX.ttf,Iranfont\Kahroba-Pro\180-Kahroba-v1.0-Pro\180-Kahroba-v1.0-Pro\Statics\ttf(desktop)\Kahroba-M-ELC-EX.ttf,Iranfont,0,f456215e7e52a3c6dfcdf1d5bc1900df98f44153d46557e1af3e4f24bfbb9974
04-Latin,06-General,09-Other-Italic,03- Eot,Anjoman-NoEn-CondensedItalic,02-Static,05-EOT,04-Latin\06-General\09-Other-Italic\03- Eot\02-Static\05-EOT\Anjoman-NoEn-CondensedItalic.eot,Fonts\Anjoman_Pro\03 - Anjoman Non English\03- Eot\Anjoman-NoEn-CondensedItalic.eot,+Unsorted | Fonts | Iranfont,2,f45c0391d681d9531679596106b3420f55ea195c4653595c3a7750f1ef3057ba
03-Mixed,06-General,05-SemiBold,Darab,DemiBold-short,02-Static,03-WOFF,03-Mixed\06-General\05-SemiBold\Darab\02-Static\03-WOFF\Darab-DemiBold-short.woff,Iranfont\darab pro\Webfonts\woff\Darab-DemiBold-short.woff,Iranfont,0,f46a45c1ae54a8db1be1e5ffbf8667109875a06d5799baa323eb4dbea512c6f0
03-Mixed,06-General,03-Regular,Bonyade Koodak NoEn VF,Regular,01-Variable,01-TrueType,03-Mixed\06-General\03-Regular\Bonyade Koodak NoEn VF\01-Variable\01-TrueType\BonyadeKoodakNoEn-VF.ttf,Iranfont\BonyadeKoodak Pro __fontiranir_\BonyadeKoodak Pro [@fontiranir]\Bonyade Koodak Variable\BonyadeKoodakNoEn-VF.ttf,Iranfont,0,f46c11fa61d9cc44ebb8d98bd64e4d9a5ed3cfb75d95867105136f9036857d91
03-Mixed,06-General,08-Black,Abar High NoEn,Black,02-Static,02-OpenType,03-Mixed\06-General\08-Black\Abar High NoEn\02-Static\02-OpenType\AbarHighNoEn-Black.otf,Iranfont\Abar Pro __FontiranIR_\Abar Pro [@FontiranIR]\Abar NoEn\otf\AbarHighNoEn-Black.otf,Iranfont,0,f4701ad4adfc04f0f91ffd8dd7eb3cd58e73f4adb660acff9627edc7723cdb4a
03-Mixed,06-General,02-Light,Liana,Light,02-Static,01-TrueType,03-Mixed\06-General\02-Light\Liana\02-Static\01-TrueType\Liana-Light.ttf,Iranfont\Liana Pro __fontiranir_\Liana.Pro\Liana\Statics\Liana-Light.ttf,Iranfont,0,f470ca7b96aa4f5bd67a33d7cb70ad70b6f776bcc0d8f87f29754f01fcb9328f
03-Mixed,01-Sans-Modern,01-Thin,IRANSansXFaNum,Thin,02-Static,04-WOFF2,03-Mixed\01-Sans-Modern\01-Thin\IRANSansXFaNum\02-Static\04-WOFF2\IRANSansXFaNum-Thin [v2].woff2,+Unsorted\IranSansX(Pro)\IranSansX(Pro)\Farsi numerals\Webfonts\Woff2\IRANSansXFaNum-Thin.woff2,+Unsorted | Fonts,1,f47102493a1d8986b23c518915cff99814cda60f34ac581174b5b6ab86bb8229
04-Latin,06-General,03-Regular,IPT.Zar,Regular,02-Static,01-TrueType,04-Latin\06-General\03-Regular\IPT.Zar\02-Static\01-TrueType\PZAR.TTF,Farsi\PZAR.TTF,Farsi,0,f471a9d08c90f007c77dafc0e4fcfb35650f68fdcd4736d52fe5db12fe7f6371
03-Mixed,06-General,08-Black,Yekan Bakh FaNum,Black SemiCondensed,02-Static,04-WOFF2,03-Mixed\06-General\08-Black\Yekan Bakh FaNum\02-Static\04-WOFF2\YekanBakhFaNum-BlackSemiCondensed.woff2,Iranfont\YekanBakh 3 ProPlus __fontiranir_\YekanBakh 3 ProPlus [@fontiranir]\Yekan Bakh FaNum\webfonts\woff2\YekanBakhFaNum-BlackSemiCondensed.woff2,Iranfont,0,f4794d6f2e48eaf7f3dd60b7e419cece597ce908b0b9ca8a1a9bd5ca22fdacad
01-Persian-Arabic,06-General,09-Other,2 Mah,2 Mah,02-Static,01-TrueType,01-Persian-Arabic\06-General\09-Other\2 Mah\02-Static\01-TrueType\2 Mah.ttf,Farsi\2 Mah.ttf,Farsi,0,f4796371efe8c5d1a9c57e0528f65c01e15496ce401f73e4c8313d039dfbbea0
01-Persian-Arabic,06-General,03-Regular,Mj_Newspaper,Regular,02-Static,01-TrueType,01-Persian-Arabic\06-General\03-Regular\Mj_Newspaper\02-Static\01-TrueType\Mj_Newspaper.ttf,Farsi\Mj_Newspaper.ttf,500.Font.Collection | Farsi,1,f479cf006f69d3b840b1bd2131743118bcb93684c532b866619c6b35c8d480a5
03-Mixed,06-General,06-Bold,Dima Sport,Bold,02-Static,03-WOFF,03-Mixed\06-General\06-Bold\Dima Sport\02-Static\03-WOFF\Dimasport1.woff,+Unsorted\VIP FONT-@Apkclub\Categuries\Dima\Dimasport1\fonts\Dimasport1.woff,+Unsorted,0,f47dbe79875be91784464a0be65723814ada0a3875c5a3da2e415ddecd9b9795
03-Mixed,06-General,02-Light,Pinar,DS4-Light,02-Static,01-TrueType,03-Mixed\06-General\02-Light\Pinar\02-Static\01-TrueType\Pinar-DS4-Light.ttf,Fonts\Pinar Pro\Statics\ttf\Pinar-DS4-Light.ttf,Fonts | Iranfont | NEW,2,f4823341fc88b89b01c612185facfde95c2b1c5164c2889c56b1d561f6f3ac19
04-Latin,06-General,06-Bold-Italic,NonEnglish webfonts,dana-noen-bolditalic,02-Static,05-EOT,04-Latin\06-General\06-Bold-Italic\NonEnglish webfonts\02-Static\05-EOT\dana-noen-bolditalic.eot,Fonts\Dana\Source v2.0\NonEnglish webfonts\fonts\eot\dana-noen-bolditalic.eot,Fonts | Iranfont,2,f48a0783a2f6ee74a77672ca965a9c14a9ac1d59eb4459fb3b466befef1a77f1
03-Mixed,06-General,08-Black,Arian LT,Heavy,02-Static,01-TrueType,03-Mixed\06-General\08-Black\Arian LT\02-Static\01-TrueType\Arian LT Heavy.ttf,Fonts\Arian\Arian LT Heavy.ttf,+Unsorted | Fonts,1,f48bb894dde859470f354c616f68b10c5f92e5d2db8a1e0b571b2a00d7187734
01-Persian-Arabic,01-Sans-Modern,06-Bold,IRANSans_Bold,IRANSans_Bold,02-Static,05-EOT,01-Persian-Arabic\01-Sans-Modern\06-Bold\IRANSans_Bold\02-Static\05-EOT\IRANSans_Bold.eot,+Unsorted\VIP FONT-@Apkclub\Categuries\FontIran.com\IRANSans_Bold\fonts\IRANSans_Bold.eot,+Unsorted,0,f48d6c647675a1bb2df504c6776655c6465b1e4abacefa4da7ba8446e436e512
03-Mixed,06-General,06-Bold,Yekan Bakh,Bold,02-Static,03-WOFF,03-Mixed\06-General\06-Bold\Yekan Bakh\02-Static\03-WOFF\YekanBakh-Bold [v4].woff,Iranfont\YekanBakh 2 Pro\YekanBakh 2 Pro\Yekan Bakh Family\Webfonts\fonts\woff\YekanBakh-Bold.woff,Iranfont,0,f48e671bbcda9dd6dfdaadcb3dd498cd96955f66bfe13b25ea94a497848670e8
03-Mixed,06-General,03-Regular,A Chamran,Regular,02-Static,03-WOFF,03-Mixed\06-General\03-Regular\A Chamran\02-Static\03-WOFF\chamran.woff,+Unsorted\VIP FONT-@Apkclub\Categuries\IrFont.ir\chamran\fonts\chamran.woff,+Unsorted,0,f48f4e5a14c1f02aa44e29b4e41d7b417fe1f09a0dd5afb9aaca7e265a10416d
03-Mixed,06-General,01-Thin,Farhang,Thin,02-Static,01-TrueType,03-Mixed\06-General\01-Thin\Farhang\02-Static\01-TrueType\Farhang-Thin [v3].ttf,Iranfont\Farhang-2-Pro\Farhang-2-Pro\Old Version (not supported)\Farhang\Farhang-Thin.ttf,Iranfont,0,f48fab0f88db270d8be5dbc76d35f3416f20920c95a990e537c242ed1f1a1a77
03-Mixed,06-General,03-Regular,emkan Inline Style,Regular,02-Static,04-WOFF2,03-Mixed\06-General\03-Regular\emkan Inline Style\02-Static\04-WOFF2\emkan Inline Style.woff2,Fonts\Emkan\Source 2\webfonts\Emkan Inline\emkan Inline Style.woff2,Fonts,0,f4934ea9a4b6ee0ef4a32d842c07e1f29003a4d873d560cc72b2262a8adf6ba9
03-Mixed,06-General,06-Bold,Haft,Bold,02-Static,02-OpenType,03-Mixed\06-General\06-Bold\Haft\02-Static\02-OpenType\Haft [v2].otf,NEW\Haft-@Mim_Font\Fonts\Haft.otf,NEW,0,f49ff7e1bc818d8d51dc6a735f40d2d4db668d032b3ccbbbb431b1a095f4eb89
03-Mixed,06-General,03-Regular,DimaBahar,Regular,02-Static,02-OpenType,03-Mixed\06-General\03-Regular\DimaBahar\02-Static\02-OpenType\DimaBahar.otf,+Unsorted\VIP FONT-@Apkclub\Categuries\Dima\DimaBahar\fonts\DimaBahar.otf,+Unsorted,0,f4a06df85d6df2b21e454b4afdcc90e87439f08a10dd6c2409a3d09023e7f6d7
01-Persian-Arabic,06-General,01-Thin,DanaNoEn,Thin,02-Static,04-WOFF2,01-Persian-Arabic\06-General\01-Thin\DanaNoEn\02-Static\04-WOFF2\DanaNoEn-Thin.woff2,Iranfont\Dana\Dana\NonEnglish\Webfont NonEn\woff2\DanaNoEn-Thin.woff2,Fonts | Iranfont,1,f4a72df88f62476d9dd381f83f4dfdf0e4b5ee3c839f4ff8e85c560aeecf0b4d
03-Mixed,06-General,09-Other,Kahroba,EB-SC,02-Static,04-WOFF2,03-Mixed\06-General\09-Other\Kahroba\02-Static\04-WOFF2\Kahroba EB-SC.woff2,Iranfont\Kahroba-Pro\180-Kahroba-v1.0-Pro\180-Kahroba-v1.0-Pro\Statics\woff2(web)\Kahroba EB-SC.woff2,Iranfont,0,f4aa80d6e53f25a95dea861faa5ca0f106f862aa9bed7afd3818ca6f2acd8e10
03-Mixed,01-Sans-Modern,06-Bold,IRANSansXFaNum,Bold,02-Static,04-WOFF2,03-Mixed\01-Sans-Modern\06-Bold\IRANSansXFaNum\02-Static\04-WOFF2\IRANSansXFaNum-Bold [v2].woff2,Iranfont\IranSansX Pro\IranSansX Pro\Farsi numerals\Webfonts\fonts\Woff2\IRANSansXFaNum-Bold.woff2,Iranfont,0,f4ae7688caac221c48b4f133355ee9451f999e9bbfacff4023430306006f402b
03-Mixed,06-General,06-Bold,Molsaq ExtraBold,?,02-Static,01-TrueType,03-Mixed\06-General\06-Bold\Molsaq ExtraBold\02-Static\01-TrueType\Molsaq ExtraBold @i_font (1).ttf,+Mixed Fonts\molsaq\@i_font molsaq\Molsaq ExtraBold @i_font (1).ttf,+Mixed Fonts,0,f4b5e3d1557c3789487f473c8d547d310de957a83b6852390374267170dbf433
01-Persian-Arabic,06-General,09-Other,SBARANO,SBARANO,02-Static,01-TrueType,01-Persian-Arabic\06-General\09-Other\SBARANO\02-Static\01-TrueType\SBARANO.TTF,384.Font.Farsi\SBARANO.TTF,384.Font.Farsi,0,f4be60a767dddc1391b557f89ee449a843b5b1be3564053804a0ccf4d4628e1c
01-Persian-Arabic,06-General,03-Regular,A Soraya,Regular,02-Static,01-TrueType,01-Persian-Arabic\06-General\03-Regular\A Soraya\02-Static\01-TrueType\A Soraya.ttf,Farsi\A Soraya.ttf,+Mixed Fonts | Farsi,1,f4c7813ef3cf28d0d45c504c34d134edac3587c8945fc46871f63a0fc7537273
03-Mixed,06-General,01-Thin,Yekan Bakh NoEn,Thin,02-Static,03-WOFF,03-Mixed\06-General\01-Thin\Yekan Bakh NoEn\02-Static\03-WOFF\YekanBakhNoEn-Thin [v3].woff,Iranfont\YekanBakh 2 Pro\YekanBakh 2 Pro\Yekan Bakh NoEn\Webfonts\fonts\woff\YekanBakhNoEn-Thin.woff,Iranfont,0,f4d7efcea926dd6e0e878c617871e3a2966b442cede1002603f041ef4a278ec9
03-Mixed,06-General,02-Light,DAMOON,ExtraLight,02-Static,04-WOFF2,03-Mixed\06-General\02-Light\DAMOON\02-Static\04-WOFF2\DAMOON-ExtraLight.woff2,Fonts\Damoon Pro\Damoon Pro\03 Webfonts\woff2\DAMOON-ExtraLight.woff2,Fonts | Iranfont,1,f4d84d50047498de412d5ef9e0d2873a4856cecd87df8657d960caae6e59ec1a
01-Persian-Arabic,06-General,06-Bold,B Karim,Bold,02-Static,01-TrueType,01-Persian-Arabic\06-General\06-Bold\B Karim\02-Static\01-TrueType\BKarimBd.ttf,Farsi\BKarimBd.ttf,500.Font.Collection | Farsi,1,f4d8c91dca64ac8ddba8bfafbae9da3f1ce59515821ea41e4fcb5cd597cca298
03-Mixed,06-General,08-Black,Yekan Bakh,Black,02-Static,01-TrueType,03-Mixed\06-General\08-Black\Yekan Bakh\02-Static\01-TrueType\YekanBakh-Black [v4].ttf,Fonts\Yekan Bakh\Source 4 v2.0\Yekan Bakh Family\YekanBakh-Black.ttf,Fonts,0,f4ea52a8025c99961cd585bd9da82d1ca4dfcb5e4bf0108eed063c8ac20c73e7
03-Mixed,06-General,06-Bold,Shoor FaNum,UltraBold,02-Static,01-TrueType,03-Mixed\06-General\06-Bold\Shoor FaNum\02-Static\01-TrueType\ShoorFaNum-UltraBold.ttf,Iranfont\Shoor Pro __fontiranir_\Shoor Pro [@fontiranir]\Normal\Farsi Numerals\ShoorFaNum-UltraBold.ttf,Iranfont,0,f4f5bca3fb392f7eaecb0b64112b2b3338f100c85b351a57d6f6eb9d51e2072c
04-Latin,06-General,02-Light,Vanda Non English,VandaNonEn-Light,02-Static,05-EOT,04-Latin\06-General\02-Light\Vanda Non English\02-Static\05-EOT\VandaNonEn-Light.eot,Iranfont\Vanda v2\Vanda v2\Vanda v1\Vanda Non English\Webfonts\eot\VandaNonEn-Light.eot,Iranfont,0,f4f8ca7b76f1952cce3b829e2a544358c4a0bcf8160f70f53661668530cfa0b7
01-Persian-Arabic,06-General,09-Other,Kahroba-OA-LC,T-LC-SC,02-Static,01-TrueType,01-Persian-Arabic\06-General\09-Other\Kahroba-OA-LC\02-Static\01-TrueType\Kahroba-OA T-LC-SC.ttf,Iranfont\Kahroba-Pro\180-Kahroba-v1.0-Pro\180-Kahroba-v1.0-Pro\Statics\ttf(desktop)\OA(OnlyArabic)\Kahroba-OA T-LC-SC.ttf,Iranfont,0,f5051fc1ab68951c18646e038848cf4f39fce17e94d97ad5de117b227fb7e57f
03-Mixed,06-General,01-Thin,DAMOON,HairLine,02-Static,04-WOFF2,03-Mixed\06-General\01-Thin\DAMOON\02-Static\04-WOFF2\DAMOON-HairLine.woff2,Fonts\Damoon Pro\Damoon Pro\03 Webfonts\woff2\DAMOON-HairLine.woff2,Fonts | Iranfont,1,f507eb5393a75035ba93b42868d81126af833e8e14c310c24b8b11e52ffd610b
03-Mixed,06-General,06-Bold,Tlesk,Bold,02-Static,01-TrueType,03-Mixed\06-General\06-Bold\Tlesk\02-Static\01-TrueType\Tlesk-Bold.ttf,NEW\Tlesk-@Mim_Font\Tlesk-Bold.ttf,Fonts | NEW,1,f50ee055d9b8e47b9fd40155c87008e8f3802a963267fd441376fec222e9de85
04-Latin,06-General,09-Other,Dirty,Three,02-Static,02-OpenType,04-Latin\06-General\09-Other\Dirty\02-Static\02-OpenType\Dirty-Three.otf,English\Dirty-Three.otf,English,0,f5101621dd7e6a22e8e8ffa778589bbd7e49f9ba5ce82253e69930e9dc4633df
04-Latin,06-General,03-Regular,Robinson Urban Rough,Regular,02-Static,02-OpenType,04-Latin\06-General\03-Regular\Robinson Urban Rough\02-Static\02-OpenType\Robinson Urban Rough.otf,English\Robinson Urban Rough.otf,English,0,f5169aea63339f25e1d1d9f21f0c9593e2a8c8963a850133d86601ec326eaeb5
03-Mixed,06-General,08-Black,DAMOON,Black,02-Static,04-WOFF2,03-Mixed\06-General\08-Black\DAMOON\02-Static\04-WOFF2\DAMOON-Black.woff2,Fonts\Damoon Pro\Damoon Pro\03 Webfonts\woff2\DAMOON-Black.woff2,Fonts | Iranfont,1,f516c54e623849c30651c06d10546dc57d3cabf5bb5974e854370ce8d0bc6f6d
03-Mixed,06-General,09-Other,Kahroba-FD,EB-EX,02-Static,01-TrueType,03-Mixed\06-General\09-Other\Kahroba-FD\02-Static\01-TrueType\Kahroba-FD-EB-EX.ttf,Iranfont\Kahroba-Pro\180-Kahroba-v1.0-Pro\180-Kahroba-v1.0-Pro\Statics\ttf(desktop)\FD(FarsiDigits)\Kahroba-FD-EB-EX.ttf,Iranfont,0,f51a27d4c36b1bcddbdc30b55c6d05a4a9b9209f1ae28a1208cffe09d81c9565
03-Mixed,06-General,08-Black,Yekan Bakh,Black Condensed,02-Static,04-WOFF2,03-Mixed\06-General\08-Black\Yekan Bakh\02-Static\04-WOFF2\YekanBakh-BlackCondensed.woff2,Iranfont\YekanBakh 3 ProPlus __fontiranir_\YekanBakh 3 ProPlus [@fontiranir]\Yekan Bakh Family\webfonts\woff2\YekanBakh-BlackCondensed.woff2,Iranfont,0,f51a3ee9a1e34e398222f9392f9e36208d7b2e26d9a465b4d3c1a274f8442ddc
04-Latin,06-General,03-Regular,Great Day Personal Use,Regular,02-Static,01-TrueType,04-Latin\06-General\03-Regular\Great Day Personal Use\02-Static\01-TrueType\GreatDayPersonalUse-14M2.ttf,English\GreatDayPersonalUse-14M2.ttf,English,0,f51a4fb8545a1f7a0d44c38851e631edd75bfa39426f040409d3e3358211b8b1
03-Mixed,06-General,04-Medium,Quarantine_Non_En,Medium Small,02-Static,01-TrueType,03-Mixed\06-General\04-Medium\Quarantine_Non_En\02-Static\01-TrueType\Quarantine_Non_En-MediumSmall.ttf,Iranfont\Quarantine Pro __FontiranIR_\Quarantine Pro [@FontiranIR]\03 Non English\instance-ttf\Quarantine_Non_En-MediumSmall.ttf,Iranfont,0,f51ab17c52a6f09d58b6276aec2d72d1c617ff0c5b17abce7c93bd1a3c7986f0
04-Latin,06-General,09-Other-Italic,NPIJalal,Italic,02-Static,01-TrueType,04-Latin\06-General\09-Other-Italic\NPIJalal\02-Static\01-TrueType\NPIJalalIranic.ttf,500.Font.Collection\NPIJalalIranic.ttf,500.Font.Collection,0,f51e5572b520cbc7682b8e280129675a05909700fae59f210e02a9ef697e343f
01-Persian-Arabic,06-General,09-Other,Kahroba-OA-HC,EB-HC,02-Static,01-TrueType,01-Persian-Arabic\06-General\09-Other\Kahroba-OA-HC\02-Static\01-TrueType\Kahroba-OA EB-HC.ttf,Iranfont\Kahroba-Pro\180-Kahroba-v1.0-Pro\180-Kahroba-v1.0-Pro\Statics\ttf(desktop)\OA(OnlyArabic)\Kahroba-OA EB-HC.ttf,Iranfont,0,f51f251f996bee0da8d0e065fb32045aa407208d18240b60dab09727879b52e1
03-Mixed,06-General,06-Bold,KalamehWeb,ExtraBold,02-Static,04-WOFF2,03-Mixed\06-General\06-Bold\KalamehWeb\02-Static\04-WOFF2\KalamehWeb-ExtraBold.woff2,Iranfont\Kalameh 4\Kalameh 4\01- Standard Fonts\WebFonts\_Woff2\KalamehWeb-ExtraBold.woff2,Fonts | Iranfont,2,f5228b96d17847094a9d63e93af02050196a6dbdae78d57d5e39f08cb3c10820
03-Mixed,06-General,03-Regular,Vanda,Regular,02-Static,03-WOFF,03-Mixed\06-General\03-Regular\Vanda\02-Static\03-WOFF\Vanda-Regular [v2].woff,Iranfont\Vanda v2\Vanda v2\Vanda v1\web\woff\Vanda-Regular.woff,Iranfont,0,f52712c4b3be302b4151d5c742cca7b6791f5b929e00804c95dee50340a031e8
03-Mixed,06-General,03-Regular,Dima Yekan Typography,Regular,02-Static,03-WOFF,03-Mixed\06-General\03-Regular\Dima Yekan Typography\02-Static\03-WOFF\DimaYekanTypography.woff,+Unsorted\VIP FONT-@Apkclub\Categuries\Dima\DimaYekanTypography\fonts\DimaYekanTypography.woff,+Unsorted,0,f529ee80eff6722aac02d69ec3a260face81c2dd1f6196029170dc14e24400ab
