script,family,variant,format,file,source,sha256
04-Latin,Deciso,02-Static,02-OpenType,04-Latin\Deciso\02-Static\02-OpenType\Deciso-Regular.otf,Organized\Deciso\Deciso-Regular.otf,301afb4b0a3a8f50f4bbc2c38afbd836ef22531f8e870657a4db4b117859e6d6
04-Latin,Deciso,02-Static,02-OpenType,04-Latin\Deciso\02-Static\02-OpenType\Deciso-RegularItalic.otf,Organized\Deciso\Deciso-RegularItalic.otf,57d5675bda2ec38f88621cedec5fd545dd255e25ff0f03f9d62e8dde2654beeb
03-Mixed,DecoTypeThuluthII,02-Static,01-TrueType,03-Mixed\DecoTypeThuluthII\02-Static\01-TrueType\ثلث تزئینی.ttf,Organized\DecoTypeThuluthII\ثلث تزئینی.ttf,3c0eac81fdc75ba80e9d919b6f6a40b950bd827b4f8a73fa74d29530072012cd
04-Latin,Delogy,02-Static,01-TrueType,04-Latin\Delogy\02-Static\01-TrueType\Delogy-Regular DEMO.ttf,Organized\Delogy\Delogy-Regular DEMO.ttf,7e8c1c12ab4a537da2d0e558cf3cbb3f81f8b2d98420a7f6891a50cee4e01e63
03-Mixed,DEZEN-MOHSEN Black,02-Static,01-TrueType,03-Mixed\DEZEN-MOHSEN Black\02-Static\01-TrueType\DEZEN-MOHSEN Black.ttf,Organized\DEZEN-MOHSEN\DEZEN-MOHSEN Black.ttf,20c9ba9143fd24726dc1b22cccd2e21b18849d68265e7f272984192d4afc330c
03-Mixed,#267_Arkan_DG 3asomy Thin,02-Static,01-TrueType,03-Mixed\#267_Arkan_DG 3asomy Thin\02-Static\01-TrueType\عصومی باریک.ttf,Organized\DG 3asomy\عصومی باریک.ttf,7f8c0377d197c70a9792fa0793c2b3efbcc87cb2b84af2f4300cbfd23e25a19b
03-Mixed,Diako Hima,02-Static,01-TrueType,03-Mixed\Diako Hima\02-Static\01-TrueType\Diako Hima Regular.ttf,Organized\Diako Hima\Diako Hima Regular.ttf,8b5b2b4a7676d3339045a67b4e7635be664d3154383364e57bbabc492a2f1c7c
03-Mixed,Diako Tekab,02-Static,01-TrueType,03-Mixed\Diako Tekab\02-Static\01-TrueType\DiakoTekab.ttf,Organized\Diako Tekab\DiakoTekab.ttf,58281c6cbda5fda1e9b4df487af65894e91861bb8cd172286f4de3c37226a68d
03-Mixed,Diba,02-Static,01-TrueType,03-Mixed\Diba\02-Static\01-TrueType\Diba bakhtiari fard.ttf,Organized\Diba\Diba bakhtiari fard.ttf,8a35e72dda61213101b79add65ec48a452612ceb004c5bb3798b22d9f3d767cc
03-Mixed,Diba,02-Static,02-OpenType,03-Mixed\Diba\02-Static\02-OpenType\Diba.otf,Organized\Diba\Diba.otf,03ba466f7b61646f8ae2bab1a9992a99508da9e7b89a118682950daf2161f81d
03-Mixed,Diba,02-Static,01-TrueType,03-Mixed\Diba\02-Static\01-TrueType\Diba.ttf,Organized\Diba\Diba.ttf,4bdb55375d8f18a82eac2aae81abc0db6415cc263b367cddbc76b655840b7e60
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA Black.otf,Organized\Dibaj FA\Dibaj FA Black.otf,fecd8d05a08a97bdf19afbe84407c4b0cdd8225d5a5e2d21c357c53a17752a80
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA Black.ttf,Organized\Dibaj FA\Dibaj FA Black.ttf,ed2bd08a004227578130089460f9437906396cc9e3a6333a8a30696f999f9d4f
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA Bold.otf,Organized\Dibaj FA\Dibaj FA Bold.otf,31364d2ed602b7e73c8b2b942f6da5cbd2a1c09174333bc7338effaca809b3dd
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA Bold.ttf,Organized\Dibaj FA\Dibaj FA Bold.ttf,99667136c10ce76a3324346a4722c36a173f08212a78ea192f0f79e94187fe74
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA ExtraBold.otf,Organized\Dibaj FA\Dibaj FA ExtraBold.otf,cce8a42d122d0e3725e2f4c0cc7a5f8f0c0516125639eaba1d094764a0348898
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA ExtraBold.ttf,Organized\Dibaj FA\Dibaj FA ExtraBold.ttf,255a8f1e699e6920cb01689f0cf7b4a3e8148f751eb77135a77f80e50ef7c824
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA Light.otf,Organized\Dibaj FA\Dibaj FA Light.otf,c26fe6b8e320fdd54857157c4be04ef4f9c4f2a7b9979817aca84b95bbc3f88a
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA Light.ttf,Organized\Dibaj FA\Dibaj FA Light.ttf,8a2ae1ed27fe1eb504956db47b106c3a9cce422372b9349d64b0311110ffe908
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA Medium.otf,Organized\Dibaj FA\Dibaj FA Medium.otf,4891f810bf096f63771b880de25513219c0dffd97de3ad13d5bca1fafb680211
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA Medium.ttf,Organized\Dibaj FA\Dibaj FA Medium.ttf,1b25f2732ed214076236118d5ce784d017d055144b79fd2401965cf14439af8e
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA Regular.otf,Organized\Dibaj FA\Dibaj FA Regular.otf,4ee82c8a8904d11232cba1f4fab4f34d9fd5fae639c46341c4a05cb09b684f30
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA Regular.ttf,Organized\Dibaj FA\Dibaj FA Regular.ttf,c9ac7f5e565fe6e5d23bbd1fca10a6f33ccd260aef394e2eb61d4e8655848f10
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA SemiBold.otf,Organized\Dibaj FA\Dibaj FA SemiBold.otf,bf607085c9d48ce6582090c981eb3758566b794d1c5a0ee2f2a1f897ddb67c3d
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA SemiBold.ttf,Organized\Dibaj FA\Dibaj FA SemiBold.ttf,8be07ba5b87d981145435a096a73061bc260ad9d372f8cca8b06a0605cc8a52d
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA SuperBlack.otf,Organized\Dibaj FA\Dibaj FA SuperBlack.otf,92a154c0710d82d57cbc31d0af73a5dcbe2a4c27f8c9e22f64e2026a4294214f
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA SuperBlack.ttf,Organized\Dibaj FA\Dibaj FA SuperBlack.ttf,0f3bb09fa1fc147214b0e9e6028154d4889dc0ba0ed04aaa8e7d9f679f0d4ebd
03-Mixed,Dibaj FA,02-Static,02-OpenType,03-Mixed\Dibaj FA\02-Static\02-OpenType\Dibaj FA UltraLight.otf,Organized\Dibaj FA\Dibaj FA UltraLight.otf,8d01846b42db59a06cfe18af7b8dd259f4ddf5c05d3ade79fad96516fa32f9a2
03-Mixed,Dibaj FA,02-Static,01-TrueType,03-Mixed\Dibaj FA\02-Static\01-TrueType\Dibaj FA UltraLight.ttf,Organized\Dibaj FA\Dibaj FA UltraLight.ttf,b72cd238ee7de215a30c853eb3f2bedfb84f6aed966ea16b2780850ba87ed6a0
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum Black.otf,Organized\Dibaj FaNum\Dibaj FaNum Black.otf,0822b57132db588de27e9aecdb605e8c7f3259be3d2e4d9ee6a9fc9ff44cf2ec
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum Black.ttf,Organized\Dibaj FaNum\Dibaj FaNum Black.ttf,ed789a8f9bacdbb53fe8aec6d3c7b7195e8377f57cdd8784dd2e8e3c29e9d8fd
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum Bold.otf,Organized\Dibaj FaNum\Dibaj FaNum Bold.otf,254ece0aaf3073468c62c0ab5cd6756239ebb79719f3fd0effb7b69ba8048b3d
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum Bold.ttf,Organized\Dibaj FaNum\Dibaj FaNum Bold.ttf,79f5254041704311e692146ce7b145c09dfc7c9c4d3e85520ee9e10c783cac2f
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum ExtraBold.otf,Organized\Dibaj FaNum\Dibaj FaNum ExtraBold.otf,e0f402b265f7bf044648e4e56d6c4155ecd0563de4e7d3306895cb82d7e3caeb
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum ExtraBold.ttf,Organized\Dibaj FaNum\Dibaj FaNum ExtraBold.ttf,9b40d4b26e07f615c9a35019fcdb30d042a2cb275bb14967fcb02bff1e5d9371
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum Light.otf,Organized\Dibaj FaNum\Dibaj FaNum Light.otf,23779515933c4c867e43b0a20d904aac85168f4d82034254a88e861cc3b5642c
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum Light.ttf,Organized\Dibaj FaNum\Dibaj FaNum Light.ttf,fac9112e66d7cccf73f7499caa7646d3a50f0dced001d092d457dcb67b158b00
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum Medium.otf,Organized\Dibaj FaNum\Dibaj FaNum Medium.otf,c946e3b6b2fde2063d64ffe14c92ad79e76f7750dc5e1856770e2d7293b99c71
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum Medium.ttf,Organized\Dibaj FaNum\Dibaj FaNum Medium.ttf,7ad4fdb70bcf737ada560c972b07c6f1cfb8f925f6d7a4c96bab85cbad1d4c26
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum Regular.otf,Organized\Dibaj FaNum\Dibaj FaNum Regular.otf,9ecf8f9860ba078185ce3457576311a0a1b9572cf89cc0f95f7d2da48eefdff4
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum Regular.ttf,Organized\Dibaj FaNum\Dibaj FaNum Regular.ttf,02fb97ef5f2bff365ca8c0066cf91ba118e8fd250b68117ce0f3efc6ca613987
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum SemiBold.otf,Organized\Dibaj FaNum\Dibaj FaNum SemiBold.otf,7834122d851e986ecdf8a50bc53b5df0978252437e8ab9a5835a87cbe33c99b7
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum SemiBold.ttf,Organized\Dibaj FaNum\Dibaj FaNum SemiBold.ttf,e39cf8b9d2e63aa28c1d1385578f23586038618ccf59ce25fd4ee0f7262d0551
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum SuperBlack.otf,Organized\Dibaj FaNum\Dibaj FaNum SuperBlack.otf,7f052ba6843915240e31dbbbde95130231a5847ab76d6d4ea2a5d038ae472986
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum SuperBlack.ttf,Organized\Dibaj FaNum\Dibaj FaNum SuperBlack.ttf,5d24805a87a89f60f3ebe7aaffe0101fc8d111b9641e79ac259e5ad4af8c749a
03-Mixed,Dibaj FaNum,02-Static,02-OpenType,03-Mixed\Dibaj FaNum\02-Static\02-OpenType\Dibaj FaNum UltraLight.otf,Organized\Dibaj FaNum\Dibaj FaNum UltraLight.otf,7090124e5f13ec9caa6609ba5223258c1e0cbc08ed60b49dcc950731a02b5ad3
03-Mixed,Dibaj FaNum,02-Static,01-TrueType,03-Mixed\Dibaj FaNum\02-Static\01-TrueType\Dibaj FaNum UltraLight.ttf,Organized\Dibaj FaNum\Dibaj FaNum UltraLight.ttf,ad99d0dd5aa8e8950350a83e488c550c6c1b1a772d87bbe8d9e59d7c3f631e2f
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj Black.otf,Organized\Dibaj\Dibaj Black.otf,fc0c71895d232e444c8c285db34876966df239684b3fbb024bb0ee34151676ec
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj Black.ttf,Organized\Dibaj\Dibaj Black.ttf,ae53ac0496fbe83f3327c2e5263f9f87343ede50dbd1e8b44ad3621a310fe6c1
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj Bold.otf,Organized\Dibaj\Dibaj Bold.otf,3c59159fcb96bb126946692cee8851eaa6b3a86dbfd659079e356a3a54dabf76
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj Bold.ttf,Organized\Dibaj\Dibaj Bold.ttf,d7ec8f384755ae26e40c62d4caf7d5322fdb402518c46377d302895abc958f77
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj ExtraBold.otf,Organized\Dibaj\Dibaj ExtraBold.otf,0aab3ca1e5aa7bdaea7488355fb928488ad303a3b41422b68bfac41ac185760c
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj ExtraBold.ttf,Organized\Dibaj\Dibaj ExtraBold.ttf,b8d93e5cbbad02dfb1c82fadd65ba2a1c4ddbf4a731aee67178f3d76f8630815
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj Light.otf,Organized\Dibaj\Dibaj Light.otf,f040c963ef53ad69d18ad4b174d698458db101104df61fe3bfed23dfebd818ce
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj Light.ttf,Organized\Dibaj\Dibaj Light.ttf,1ee229976858c81afe2bf6664e427d3e33ba556a163c887a9758c03ceda2b6be
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj Medium.otf,Organized\Dibaj\Dibaj Medium.otf,90ddef29a60dea17d547d217de7f24500ba4b88e787aa09e7e6820bde013a5d4
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj Medium.ttf,Organized\Dibaj\Dibaj Medium.ttf,5e67cb0932c76fb270f05cdef1921f83fcdabc6546157ca533e5bb4687422326
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj Regular.otf,Organized\Dibaj\Dibaj Regular.otf,d5cdf11bfbdd0ffd37d5ce623b9e3188162bb496454deaf01b6674e16a396c16
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj Regular.ttf,Organized\Dibaj\Dibaj Regular.ttf,bf961269f0a0bddf7f37b92bb81a052ac5c208f700cd924ff5b0a0a1cc071148
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj SemiBold.otf,Organized\Dibaj\Dibaj SemiBold.otf,49e3acb20d783db806c3c3052de859ca07b1d41899fa7f1fa3a6c1ff0e07afc4
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj SemiBold.ttf,Organized\Dibaj\Dibaj SemiBold.ttf,ad955f4a1e5327355102e6c2d3dd935edf72e16ff58962ac2849d4c84a1d975d
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj SuperBlack.otf,Organized\Dibaj\Dibaj SuperBlack.otf,7d8d6f9fa53f6afedf308336b3beac9093f7837a1841130fecd020127fe44e8b
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj SuperBlack.ttf,Organized\Dibaj\Dibaj SuperBlack.ttf,ab99b4a5ffaa47f6aa95256794c9f200ad31125b761235b4d1887d5ff87dffba
03-Mixed,Dibaj,02-Static,02-OpenType,03-Mixed\Dibaj\02-Static\02-OpenType\Dibaj UltraLight.otf,Organized\Dibaj\Dibaj UltraLight.otf,a60b4a3174b16ea27341e2b4b38adf2b7a34b9c75ff4589f1df23a3d764d8cc3
03-Mixed,Dibaj,02-Static,01-TrueType,03-Mixed\Dibaj\02-Static\01-TrueType\Dibaj UltraLight.ttf,Organized\Dibaj\Dibaj UltraLight.ttf,210624820bbc895b6ec69976d3c0113f5893521df0bd9de905e2cb35d404d054
04-Latin,Didot LT Std,02-Static,02-OpenType,04-Latin\Didot LT Std\02-Static\02-OpenType\didot-lt-std-bold.otf,Organized\Didot LT Std\didot-lt-std-bold.otf,bb94d826961a3aeb06c2b346a01f225d27da55833b812fb802720a68296c6c61
04-Latin,Didot LT Std,02-Static,02-OpenType,04-Latin\Didot LT Std\02-Static\02-OpenType\didot-lt-std-italic.otf,Organized\Didot LT Std\didot-lt-std-italic.otf,aeeedabce37c13f3aaada3c728879bcb84a56645f67a31ce28a6c1a657e7d4df
04-Latin,Didot Title,02-Static,02-OpenType,04-Latin\Didot Title\02-Static\02-OpenType\Didot Title.otf,Organized\Didot Title\Didot Title.otf,95bbbb7780452a60130a227b9fa4a8ce4553aa9a2a89b99711445cda391788e6
04-Latin,Didot,02-Static,02-OpenType,04-Latin\Didot\02-Static\02-OpenType\Didot Bold.otf,Organized\Didot\Didot Bold.otf,266687b6323ebc3f01b3e7a47778b9f8f284cdd01a4158a5a80e8d27ce7aadc0
04-Latin,Didot,02-Static,02-OpenType,04-Latin\Didot\02-Static\02-OpenType\Didot Italic.otf,Organized\Didot\Didot Italic.otf,f839b861c6ee50dd5465c5701cfe96e2823ad7f3aa42428f71e361a3514e80de
04-Latin,Didot,02-Static,01-TrueType,04-Latin\Didot\02-Static\01-TrueType\didot-bold-italic.ttf,Organized\Didot\didot-bold-italic.ttf,c7050e6d08a34711af359f18bfb5fee5d3f0c8be5367b99ef12ac9dd81623408
04-Latin,Didot,02-Static,01-TrueType,04-Latin\Didot\02-Static\01-TrueType\didot-medium.ttf,Organized\Didot\didot-medium.ttf,f059d970d342fa2b0a49d4e8b099ce4d6ec5991eda0088872f26b1e7d92c3af5
04-Latin,Didot,02-Static,01-TrueType,04-Latin\Didot\02-Static\01-TrueType\didot-regular.ttf,Organized\Didot\didot-regular.ttf,6e473fc7d1e9b21edc3c7db40a1c089d56ede9b58d33f4f65c337a0d0c9b27e3
04-Latin,Didot,02-Static,02-OpenType,04-Latin\Didot\02-Static\02-OpenType\Didot.otf,Organized\Didot\Didot.otf,b4d9ee4a9a4d0c932b7e5777a1c343285da9007313a4e74d2d25de7e86d69409
03-Mixed,Digi Eliya Regular,02-Static,01-TrueType,03-Mixed\Digi Eliya Regular\02-Static\01-TrueType\Eliya Regular.ttf,Organized\Digi Eliya\Eliya Regular.ttf,e97f7ea0d47424ba9289d7d4e63cc892637f11ef1c1a3af43f6ae8e06d4fcf37
03-Mixed,Digi Mahtab Bold,02-Static,01-TrueType,03-Mixed\Digi Mahtab Bold\02-Static\01-TrueType\Digi Mahtab Bold.ttf,Organized\Digi Mahtab Bold\Digi Mahtab Bold.ttf,fa3538ff85d782f2874f804d35ae846d00cfe9dfce9f66a6f94509781dcb19ba
03-Mixed,Digi Sozan Bold,02-Static,01-TrueType,03-Mixed\Digi Sozan Bold\02-Static\01-TrueType\Digi Sozan Bold.ttf,Organized\Digi Sozan Bold\Digi Sozan Bold.ttf,0c890708b574b011b1c1c118d30e0dff98cfff2262fb218c748f35e68db1e215
03-Mixed,Digi Titr Circle Bold,02-Static,01-TrueType,03-Mixed\Digi Titr Circle Bold\02-Static\01-TrueType\Titr Circle.ttf,Organized\Digi Titr Circle Bold\Titr Circle.ttf,6eb96737e108b2d1fb8dfae3546d90433dc5f49ac82ce52ba772ebebef1805b3
03-Mixed,Digi Titr Line Bold,02-Static,01-TrueType,03-Mixed\Digi Titr Line Bold\02-Static\01-TrueType\Titr Line.ttf,Organized\Digi Titr Line\Titr Line.ttf,e06d944ca1fda280d64b608b8f085b11513c0897e6c2caa548473d9536580496
03-Mixed,Digi Titr Plus Bold,02-Static,01-TrueType,03-Mixed\Digi Titr Plus Bold\02-Static\01-TrueType\Titr.ttf,Organized\Digi Titr Plus Bold\Titr.ttf,c3c44efe9bebc41d926669b26363b5be130fbab1be894a3a176dee93241c3bfc
03-Mixed,Digi Sozan Bold,02-Static,03-WOFF,03-Mixed\Digi Sozan Bold\02-Static\03-WOFF\Digi Sozan Bold.woff,Organized\Digi-Sozan\Digi Sozan Bold.woff,ec0c6fd150a7dd11d617007ae7c517042099ecb8a04eb1527cc822d06e91bfef
03-Mixed,Digi Sozan Bold,02-Static,04-WOFF2,03-Mixed\Digi Sozan Bold\02-Static\04-WOFF2\Digi Sozan Bold.woff2,Organized\Digi-Sozan\Digi Sozan Bold.woff2,054d44fa216f96a258dcacdf402312e00cbfe1546ec4b07dc657fcfdd2b89174
03-Mixed,Dima Bahman,02-Static,01-TrueType,03-Mixed\Dima Bahman\02-Static\01-TrueType\DimaBahman.ttf,Organized\Dima Bahman\DimaBahman.ttf,834554c8c8e82bb41ac08b3d5cae322818f9c41b6d478aab789988db87f66825
03-Mixed,Dima Barf 2,02-Static,01-TrueType,03-Mixed\Dima Barf 2\02-Static\01-TrueType\برف.ttf,Organized\Dima Barf 2\برف.ttf,9b8c198a8921b8c92e9650148526a597b52a0029dc56790e780a333aae1a2c18
03-Mixed,Dima Barf,02-Static,02-OpenType,03-Mixed\Dima Barf\02-Static\02-OpenType\DimaBarf.otf,Organized\Dima Barf\DimaBarf.otf,8d8484d645a668c8217f9a4c0bd19060d206dc7a92e5e13364ed3d28999447c9
03-Mixed,Dima Barf,02-Static,01-TrueType,03-Mixed\Dima Barf\02-Static\01-TrueType\DimaBarf.ttf,Organized\Dima Barf\DimaBarf.ttf,a0a5cffa3d950b0d83b4ac587289cd648c73e08a7cfd084939e0a4fc882c43a8
01-Persian-Arabic,Dima Classic Bold,02-Static,02-OpenType,01-Persian-Arabic\Dima Classic Bold\02-Static\02-OpenType\DimaClassic Bold.otf,Organized\Dima Classic Bold\DimaClassic Bold.otf,02146d4cfc74f003bd142d3711217db42e488e529211b340c39d5bded61637dd
01-Persian-Arabic,Dima Classic Bold,02-Static,01-TrueType,01-Persian-Arabic\Dima Classic Bold\02-Static\01-TrueType\DimaClassic Bold.ttf,Organized\Dima Classic Bold\DimaClassic Bold.ttf,f9df3ddc6373198d1d764404dfc40fec328a3969ab8bba0ed5ab21bd269e22df
01-Persian-Arabic,Dima Classic,02-Static,02-OpenType,01-Persian-Arabic\Dima Classic\02-Static\02-OpenType\DimaClassic Light.otf,Organized\Dima Classic\DimaClassic Light.otf,fd05f31cbcbc3d11f496cb729ae0c26a5690e16167623cf329b39c2be0d65556
01-Persian-Arabic,Dima Classic Light,02-Static,01-TrueType,01-Persian-Arabic\Dima Classic Light\02-Static\01-TrueType\DimaClassic Light.ttf,Organized\Dima Classic\DimaClassic Light.ttf,638dec383987a617b8420d0a7859708b1fbbbcbd42fdc36518075aab036b3229
03-Mixed,Dima Classic,02-Static,02-OpenType,03-Mixed\Dima Classic\02-Static\02-OpenType\DimaClassicMedium.otf,Organized\Dima Classic\DimaClassicMedium.otf,11a5f0e5032ecbd7a5ca0f15dac98563c25cb46cd5ea2c11209e9cf99ea3d2f7
03-Mixed,Dima Classic,02-Static,01-TrueType,03-Mixed\Dima Classic\02-Static\01-TrueType\DimaClassicMedium.ttf,Organized\Dima Classic\DimaClassicMedium.ttf,e937b40bdb35eb0296ee2ec3157c607809b5e38d80b5dfa359068531d47d2283
03-Mixed,Dima Classic,02-Static,01-TrueType,03-Mixed\Dima Classic\02-Static\01-TrueType\کلاسیک.ttf,Organized\Dima Classic\کلاسیک.ttf,54b4bb6fb8c0887877cf26471156d08fe774836a2ed6bc755449af4b0b1efcdd
03-Mixed,Dima Digital,02-Static,02-OpenType,03-Mixed\Dima Digital\02-Static\02-OpenType\DimaDigital.otf,Organized\Dima Digital\DimaDigital.otf,da1909a2fd9d2f758196b66f4870a36f0dabfdf6ddb2a3a573e4f0bfa59f39d3
03-Mixed,Dima Digital,02-Static,01-TrueType,03-Mixed\Dima Digital\02-Static\01-TrueType\دیجیتال.ttf,Organized\Dima Digital\دیجیتال.ttf,0c136b0ad2ea664345cc8cc42c07cb3c7b7e27dde2cb7c20f83dd0d9c350e20c
03-Mixed,Dima Esfahan Typography,02-Static,02-OpenType,03-Mixed\Dima Esfahan Typography\02-Static\02-OpenType\Dima-Esfahan-Typography.otf,Organized\Dima Esfahan\Dima-Esfahan-Typography.otf,b61c8c561aecc504f938951d24f17cec9550415bc89d5de6bb2285c1da452bce
03-Mixed,Dima Esfahan Typography,02-Static,01-TrueType,03-Mixed\Dima Esfahan Typography\02-Static\01-TrueType\Dima-Esfahan-Typography.ttf,Organized\Dima Esfahan\Dima-Esfahan-Typography.ttf,96dfac3b1a04368c017758243c58f990adfe1b4dd24bc6e7c557579dae53e947
03-Mixed,Dima Esfahan Typography,02-Static,01-TrueType,03-Mixed\Dima Esfahan Typography\02-Static\01-TrueType\دیما اصفهان تایپوگرافی .ttf,Organized\Dima Esfahan\دیما اصفهان تایپوگرافی .ttf,4248a084f616e43f7693895cd24aff60864da440aed13e8b104fd92ceb1fe39c
03-Mixed,Dima Fantasy,02-Static,01-TrueType,03-Mixed\Dima Fantasy\02-Static\01-TrueType\DimaFantasy(1).ttf,Organized\Dima Fantasy\DimaFantasy(1).ttf,08ae04a361f3636893b001d03a82235bf8ea175188a81c1d11beb2ede18ad4c6
03-Mixed,Dima Fantasy,02-Static,02-OpenType,03-Mixed\Dima Fantasy\02-Static\02-OpenType\DimaFantasy.otf,Organized\Dima Fantasy\DimaFantasy.otf,e869a3a0f7cb96ada4789b2c67d4152b2ba9fb0d9f994b49c8f92e2b5966dadb
03-Mixed,Dima Fantasy,02-Static,01-TrueType,03-Mixed\Dima Fantasy\02-Static\01-TrueType\دیما فانتزی.ttf,Organized\Dima Fantasy\دیما فانتزی.ttf,42f4f5dbb7f6095f260f2eb874140e69eaed1cab6a582ab9f121ec3f7e19fe5a
